audio_path,sentence
dataset/clips/common_voice_yo_36892772.mp3,Ṣé Ìgbòho ṣetán láti ṣe ìpàdé pẹ̀lú Ṣèyí Mákindé àti ọlọ́pàá?
dataset/clips/common_voice_yo_36892773.mp3,Fọlájìmí Adéwọlé àti àwọn òbí ẹ̀ ni wọ́n jọ rìnrìnàjò lọ sí Iléṣà
dataset/clips/common_voice_yo_36892781.mp3,Gbogbo nǹkan lógbé owó lórí káríayé.
dataset/clips/common_voice_yo_36892783.mp3,Olùṣọ́ sọ̀rọ̀ nípa ètò ààbọ̀ bi awọn agbébọ ṣe ń pa àwọn olùjọ́sìn
dataset/clips/common_voice_yo_36892784.mp3,Àlàyé rèé nípa ohun tó ń fa ẹ̀kúnwó epo ìdáná ní Ìbàdàn.
dataset/clips/common_voice_yo_36892785.mp3,Ọlọ́pàá Èkó ní àwọn ti mú àwọn olè mẹ́fà báyìí.
dataset/clips/common_voice_yo_36892786.mp3,Ibúgbàmù wáyé nígbà tí àwọn akẹ́kọ̀ọ́ gbàdúrà òwúrọ̀.
dataset/clips/common_voice_yo_36892791.mp3,Ìkẹjà ní ìjọba ti lu mọ́tò ní gbànjọ.
dataset/clips/common_voice_yo_36892792.mp3,Àwọn agbébọn kan ti dáná sun ọgbà ẹ̀wọ̀n kan ní Ìjerò
dataset/clips/common_voice_yo_36892795.mp3,Ilé ẹjọ́ dá Babátúndé padà sí áhàmọ́ọ́ látàrí ẹ̀sùn gìbìtì.
dataset/clips/common_voice_yo_36892796.mp3,Yọ̀mí sọ ọ̀rọ̀ pàtàkì láwùjọ.
dataset/clips/common_voice_yo_36892804.mp3,Afurasí aláàrùn olóde ní ìpínlẹ̀ Kogí ti wà ní ìyàsọ́tọ̀.
dataset/clips/common_voice_yo_36892805.mp3,Iléeṣẹ́ aṣọ́bodè ní àṣìta ìbọn ló fa sábàbí ìṣẹ̀lẹ̀ ìpanìyàn.
dataset/clips/common_voice_yo_36892806.mp3,"Abíọ́lá sọ pé bàbá òun jẹ́ aránṣọ, tí ìyá òun sì jẹ́ ọlọ́jà wóróbo."
dataset/clips/common_voice_yo_36892807.mp3,Àlàyé ṣe pàtàkì fún wa ká tó dá wọ́lé iṣẹ́ náà.
dataset/clips/common_voice_yo_36892808.mp3,"Òṣèlú àti ìjẹ̀lú jẹ́ ohun ọ̀tọ̀ọ̀tọ̀, kò yẹ kí a dà wọ́n pọ̀."
dataset/clips/common_voice_yo_36892810.mp3,Gómìnà ìlú Ọ̀yọ́ ti buwọ́lu òfin fún ẹgbẹ́ Àmọtẹ́kun.
dataset/clips/common_voice_yo_36892811.mp3,Àwọn fásitì kan ti ń bẹ̀rẹ̀ ìgbésẹ̀ àtiwọlé padà lẹ́yìn ìkìlọ̀.
dataset/clips/common_voice_yo_36892812.mp3,Ẹ̀yà Yorùbá yóò tún èrò wọn pa ní oṣù kẹwàá.
dataset/clips/common_voice_yo_36892813.mp3,Nítorí ìsìnkú bàbá Abíọ́dún ni a fi fún ìpínlẹ̀ Ògùn ní owó
dataset/clips/common_voice_yo_36892818.mp3,Làti kékeré ni mo ti ń dá ará mi tọ́ láìsí olùrànlọ́wọ́ kankan
dataset/clips/common_voice_yo_36892819.mp3,Ìró ìbọn níbi ìpàdé tó wáyé lánàá.
dataset/clips/common_voice_yo_36893109.mp3,Àmọ̀tẹ́kùn ní àwọn kọ́ làwọn pa ọmọ ọdún mẹ́ẹ̀dógun tí a sọ
dataset/clips/common_voice_yo_36893110.mp3,Balógun ti fọ́gi orógùn mọ́ ọlọ́pàá kan lórí
dataset/clips/common_voice_yo_36893111.mp3,Iléẹjọ́ ní kí o ní jìbìtì kan lọ darí ọkọ̀ f'óṣù mẹ́ta.
dataset/clips/common_voice_yo_36893112.mp3,Ẹgbẹ́ ọlọ́de kàn ń kọjá lọ ní àsìkò ìpòlongo yìí.
dataset/clips/common_voice_yo_36893113.mp3,"Nítorí pé àwọn agbébọn ń gbowó ilẹ̀ ní Adó Èkìtì, mo sálọ"
dataset/clips/common_voice_yo_36893114.mp3,Ẹ ó ríjà ọba wa tí ẹ bá gbìyànjú láti fọ́wọ́ kan Túndé Òní
dataset/clips/common_voice_yo_36893116.mp3,Aláàfin ìlú Ọyọ ti papòdà lánà-án ọjọ́ Ajé.
dataset/clips/common_voice_yo_36893117.mp3,Bàbá Doyin kò fẹ́ kí ó ṣe ìdánwò àṣekágbá rẹ̀.
dataset/clips/common_voice_yo_36893118.mp3,Àgbáríjọpọ̀ ẹgbẹ́ Yorùbá gbẹ́ná wojú Àpata lórí àbẹ̀wò rẹ̀
dataset/clips/common_voice_yo_36893120.mp3,Ìgbà wo ni ọkọ Àyànfẹ́ bèèrè sí ta mọ́tò lókè òkun?
dataset/clips/common_voice_yo_36893121.mp3,Àbúrò òrìṣàbùnmi kú lẹ́yìn tí òun náà kú.
dataset/clips/common_voice_yo_36893122.mp3,Wọ́n fẹ̀sùn kan agbẹjọ́rò náà lórí ọ̀nà ẹ̀bùrú tó gbà.
dataset/clips/common_voice_yo_36893123.mp3,Ìyábọ̀ Adémọ́lá àti àwọn obìnrin mìíràn ti ṣe ìwọ́de méjì
dataset/clips/common_voice_yo_36893124.mp3,Oríṣiríṣi àṣà ló rọ̀ mọ́ ìgbéyàwó ní àwùjọ Yorùbá.
dataset/clips/common_voice_yo_36893125.mp3,Ìyàwó nàá tún ti parọ́ mọ́ àwọn ará àdúgbò nítorí oúnjẹ
dataset/clips/common_voice_yo_36893126.mp3,Ẹ ṣọ́ra fún gbígba ayédèrú ìwé ẹ̀rí àyẹ̀wò ààrùn àjàkáyé.
dataset/clips/common_voice_yo_36893128.mp3,Bólá ní òun faramọ́ ìmọ́tótó tí àwọn elétò ìlera gbékalẹ̀.
dataset/clips/common_voice_yo_36893129.mp3,Àwọn tó ń gbé ìbọn ni Sàràkí ní kí wọ́n pa.
dataset/clips/common_voice_yo_36893130.mp3,Ilé ọgbọ̀n jó bẹ́ẹ̀ ni ènìyàn mẹ́fà pàdánù ẹmí ní Ifẹ̀.
dataset/clips/common_voice_yo_36893131.mp3,Ìyàwó bàbá onílé ìtura ti sàlàyé ipò tí ọkọ rẹ̀ wà lórí ẹ̀sùn yìí.
dataset/clips/common_voice_yo_36893133.mp3,Ọlọ́pàá ni Àdìsá ló fipá bá àwọn ọmọdébìnrin náà lò pọ̀.
dataset/clips/common_voice_yo_36893134.mp3,Àwọn adigunjalè kan nígboyà láti lọ ja àgọ́ ọ́lọ́pàá lólè.
dataset/clips/common_voice_yo_36893135.mp3,Àwọn ìkọlù bíi mẹ́rin ló ti ṣẹlẹ̀ láti ìbẹ̀rẹ̀ ọdún yìí
dataset/clips/common_voice_yo_36893136.mp3,Rẹ̀mí ṣe ìfilọ́lẹ̀ ìwé tó sọ nípa ẹ̀wa Nàíjíríà.
dataset/clips/common_voice_yo_36893137.mp3,"Yorùbá yóò gba òmìnira láìpẹ́, ó dá mi lójú."
dataset/clips/common_voice_yo_36893138.mp3,Wọ́n bá orúkọ àwọn àgbàlagbà olóṣèlú kan nínú ilé aláwo
dataset/clips/common_voice_yo_36893139.mp3,"Olúwo ní káwọn Ọba, àgbààgbà Yorùbá rọ Ààrẹ."
dataset/clips/common_voice_yo_36893140.mp3,Orísun oúnjẹ àti omi fún àwọn mẹ̀kúnù ìjọba ò tun ṣe.
dataset/clips/common_voice_yo_36893141.mp3,Ọbẹ̀ ẹ̀gúsí tí ó ní ẹja kíká nínú ni Àdùnní se fún mi.
dataset/clips/common_voice_yo_36893144.mp3,Kíkà ìwé ní òkè-òkun dára ju ilè yìí lọ.
dataset/clips/common_voice_yo_36893146.mp3,Babaláwo ní òun yóò t'ọwọ́ Ifá bọ̀ọ́.
dataset/clips/common_voice_yo_36893147.mp3,Ọlọ́pàá ti sọ̀rọ̀ ní kíkún lórí ikú Abíọ́lá.
dataset/clips/common_voice_yo_36893148.mp3,Wò ó bí òwé Yorùbá ṣe yọ̀ lẹ́nu ọmọ Ìgbó.
dataset/clips/common_voice_yo_36893154.mp3,Akitiyan ọmọ'ṣẹ́ mi wà lára àwọn tó jí ìbejì mi gbé.
dataset/clips/common_voice_yo_36893155.mp3,Ìlú òyìnbó jẹ ibi tó má ń wun gbogbo ọ̀dọ́ lọ.
dataset/clips/common_voice_yo_36893156.mp3,Àwọn ọlọ́jà ń ṣe ìwọ́de nílùú Ìbàdàn.
dataset/clips/common_voice_yo_36893157.mp3,"Adéyínká ti bá aṣẹ́wó méjì dòwòpọ̀, wọ́n sì ti gbáa mú"
dataset/clips/common_voice_yo_36893158.mp3,Bọ́sẹ̀ se oúnjẹ fún àwọn ará ibiṣẹ́ rẹ̀ ní ọjọ́ ìbí rẹ̀.
dataset/clips/common_voice_yo_36893159.mp3,Bọ̀dé ti jáwé olúborí nínú ìdíje eré sísá tí a lọ.
dataset/clips/common_voice_yo_36893160.mp3,Èyí ni bí àwọn agbébọn ṣe gbé òṣìṣẹ́ iléeṣẹ́ kan ní ìpínlẹ̀ Ògùn
dataset/clips/common_voice_yo_36893161.mp3,Ìyá mi kò gbọdọ̀ sọ̀rọ̀ sóké kí ilé má bàà dàrú
dataset/clips/common_voice_yo_36893162.mp3,Bàbá mi ti wá san owó ilé-ìwé Bọ́lá àti Àdùnní.
dataset/clips/common_voice_yo_36893163.mp3,Bíṣọ́bù Ìjọ Elétò Nàíjíríà ti jáde láyé.
dataset/clips/common_voice_yo_36893164.mp3,Ìpínlẹ̀ Ọ̀ṣun ṣòfin ẹ̀wọ̀n gbére fún ẹnikẹ́ni tọ́ bá ṣe jìbìtì.
dataset/clips/common_voice_yo_36893165.mp3,Sàláwù lùgbàdì kó àrùn kòrónà.
dataset/clips/common_voice_yo_36893166.mp3,Ọkọ̀ òfurufú ni wọ́n fi gbé ọ̀daràn tó pa obìnrin kan lọ sí Èkó.
dataset/clips/common_voice_yo_36893167.mp3,Oúnjẹ máa n fúnni lókun àti agbára.
dataset/clips/common_voice_yo_36893168.mp3,Àwọn olè náà ti ra ìbọn titun.
dataset/clips/common_voice_yo_36893169.mp3,Alága ìpínlẹ̀ Ayédáadé ti mórílè ilé ààrẹ tẹ́lẹ̀ láti lọ bẹ̀bẹ̀.
dataset/clips/common_voice_yo_36893170.mp3,Ọmọ́tọ́lá Ẹkẹ́hìndé ti ṣe ayẹyẹ ìkómọjáde lọ́jọ́ kẹta oṣù kejì
dataset/clips/common_voice_yo_36893171.mp3,Gómìnà Babajide pinu nǹkan mẹ́ta fún àwọn ọlọ́pàá ìpińlẹ̀ Èkó.
dataset/clips/common_voice_yo_36893172.mp3,Òṣèré tíátà ọ̀hún ní àìsí ọkọ̀ ayọ́kẹ́lẹ́ ṣe àkóbá fún ìtọ́jú òun
dataset/clips/common_voice_yo_36893173.mp3,Ìjọba ìpínlẹ̀ Òǹdó kéde òfin kónílé-ó-gbélé ní fún àwọn ará ìlú.
dataset/clips/common_voice_yo_36893174.mp3,Àlùfáà náà wo ọ̀pọ̀ sàn lọ́wọ́ àjàkálẹ̀ àrùn.
dataset/clips/common_voice_yo_36893175.mp3,Mákindé ní òun ṣetán báyìí láti ró àwọn ọdẹ ìbílẹ̀ lágbára.
dataset/clips/common_voice_yo_36893176.mp3,Inú bí mi sí fíìmù ayé tí wón máa ń ṣe.
dataset/clips/common_voice_yo_36893177.mp3,Nàíjíríà wà nípò tó burú jùlọ nínú ìwà àjẹbánu.
dataset/clips/common_voice_yo_36893178.mp3,Èèyàn márùn-ún di èrò ẹ̀wọ̀n lẹ́yìn tí wọ́n sin wòlíì láàyè.
dataset/clips/common_voice_yo_36893179.mp3,Adájọ́ ti dájọ́ ikú fún òsèré kan fún ẹ̀sùn apanìyàn.
dataset/clips/common_voice_yo_36893180.mp3,"Wọ́n nífẹ̀ẹ́ ara wọn gidi gan, wọ́n lè kú fún ara wọn."
dataset/clips/common_voice_yo_36893182.mp3,Ìpàdé àláàfíà wáyé láàárín Olúọmọ Oṣòdì àti Kúnlé.
dataset/clips/common_voice_yo_36893183.mp3,Ọ̀pọ̀lọpọ̀ ọta ìbọn ológun ló ń wọnú ilé wọn lóru
dataset/clips/common_voice_yo_36893184.mp3,Ìjọba ti kéde pé ojú irin Àgbàdo gbọdọ̀ se é rìn láìpẹ́.
dataset/clips/common_voice_yo_36893186.mp3,Ìjọba àpapọ̀ yóò ṣí afárá lẹ́yìn ọdún.
dataset/clips/common_voice_yo_36893187.mp3,Ọba Ọlájídé Ọláyọdé ni ọba àkọ́kọ́ tó jẹ́ ọ̀dọ́.
dataset/clips/common_voice_yo_36893188.mp3,Orí koríko ni àwọn ajínigbé ti ń bá àwọn ọmọ ọlọ́mọ sùn.
dataset/clips/common_voice_yo_36893189.mp3,"Adé àti Fúmmi kò jọra wọn, kí a má fi ewúrẹ́ wé ẹkùn"
dataset/clips/common_voice_yo_36893190.mp3,Obìnrin náà ní òun yóò san owó orí ọkọ òun tó bá wu òun
dataset/clips/common_voice_yo_36893191.mp3,Olùkọ́ rẹ̀ ní òun ni atagìtá tó kéré jùlọ lágbàáyé.
dataset/clips/common_voice_yo_36893192.mp3,Àgbà ọ̀jẹ̀ òṣèré náà kú lẹ́ni ọdún méjìdinlọ́gọ́run.
dataset/clips/common_voice_yo_36893199.mp3,Dókítà ní ewu ń bẹ tórí táwọn akẹ́kọ̀ọ́ ba wọlé padà báyìí
dataset/clips/common_voice_yo_36893200.mp3,Ìyá Àdìsá fẹ́ ma fi wá pawó lórí ayélujára.
dataset/clips/common_voice_yo_36893202.mp3,Ilé ẹjọ́ pàṣẹ kí ìjọba àpapọ̀ san owó ìtanràn.
dataset/clips/common_voice_yo_36893203.mp3,Ìwà burúkú Àdùnní kò dára rárá láwùjọ àti ní inú ilé.
dataset/clips/common_voice_yo_36893204.mp3,Gàní ní dídákẹ́ òun lórí ìṣẹ̀lẹ̀ Ìgangan kìí ṣe ìwà òjó.
dataset/clips/common_voice_yo_36893205.mp3,Inú ìjọba kò dùn sí ìṣẹ̀lẹ̀ òfò ẹ̀mí àti dúkìá tó wáyé.
dataset/clips/common_voice_yo_36893206.mp3,Àwọn òjíṣẹ́ Ọlọ́run tako ọ̀rọ̀ ọ̀gá àjọ tó ń gbógun ti òògùn olóró
dataset/clips/common_voice_yo_36893207.mp3,Ìjọba yóò rí dájú pé irú rògbòdìyàn báyìí kò wáyé mọ
dataset/clips/common_voice_yo_36893208.mp3,Òfin tuntun ló fa wàhálà láàárín àwọn ọ̀dọ́ àti àwọn aṣòfin.
dataset/clips/common_voice_yo_36893209.mp3,Ìjọba ìpínlẹ̀ Ọ̀yọ́ yóò ṣe ìwádìí ikú tó pa akẹ́kọ̀ọ́ ọ̀hún
dataset/clips/common_voice_yo_36893210.mp3,Ìyábọ̀ Òjó àti Folúkẹ́ Dáramọ́lá ń bá màmá wọn sọ̀rọ̀ lórí fóònù
dataset/clips/common_voice_yo_36893212.mp3,Bọ́lá fi ọ̀rọ̀ ránṣẹ́ lórí àyájọ́ ìjọba alágbádá.
dataset/clips/common_voice_yo_36893213.mp3,Ètò iléra ṣe kókó fún gbogbo agbábọ̀ọ̀lù orílẹ̀ èdè Nàìjíríà.
dataset/clips/common_voice_yo_36893214.mp3,Adéjọkẹ́ sọ pé ohun èlò tí òun nílò láti se oúnjẹ ni ẹran ìgbẹ́
dataset/clips/common_voice_yo_36893215.mp3,Òfin láti tẹ àfipábánilòpọ̀ ní ọ̀dá gbọ́dọ̀ di mímúṣẹ.
dataset/clips/common_voice_yo_36893216.mp3,Owó àti ìpalárà wà fún ẹni tó bá kọ̀ láti gbọ́ràn sí wa lẹ́nu.
dataset/clips/common_voice_yo_36893217.mp3,Ó ti tó oṣù mẹ́ta tí bàbá Adérójú ti wà lẹ́wọ̀n
dataset/clips/common_voice_yo_36893219.mp3,Ọmọba Fẹ́mi Oyéwùnmí tí ọ̀pọ̀ mọ̀ sí Ládití ti jáde láyé.
dataset/clips/common_voice_yo_36893221.mp3,Ọwọ́ tẹ olùṣọ́ tí ó ń ṣiṣẹ́ pẹ̀lú àwọn ọmọ oníjìbìtì ní Ifẹ̀.
dataset/clips/common_voice_yo_36893222.mp3,Òfin ti mú ọkùnrin kan tí kò pa òfin kónílé-ó-gbélé mọ́.
dataset/clips/common_voice_yo_36893223.mp3,Ó ti di ọgbọ̀n ènìyàn báyìí tó ti ní ààrùn jẹjẹrẹ ní Nàìjíríà.
dataset/clips/common_voice_yo_36893224.mp3,Fẹ́mi Fálànà ní ẹjọ́ Ìgbòho ní Kútọnu kò le láti gbọ́
dataset/clips/common_voice_yo_36893225.mp3,Ọkọ̀ àjàgbé agbépo kan tún dànù l'Ékòó.
dataset/clips/common_voice_yo_36893226.mp3,Olúwo ti kánjú láti fẹ́ ìyàwó míìràn láì tíì kọ èyí tó fẹ́
dataset/clips/common_voice_yo_36893227.mp3,Inú àmù ni Bọ́lá ti bu omi náà jáde wá fún mi láti mu.
dataset/clips/common_voice_yo_36917340.mp3,Ọmọ tí orúkọ rẹ̀ ń jẹ́ Bámidélé ni àṣìta ìbọn ọdẹ àdùgbò kan ba.
dataset/clips/common_voice_yo_36917341.mp3,Àjọ ìdáwò àṣekágbá gbẹ́sẹ̀ lé èsì ìdánwò àwọn akẹ́kọ̀ọ́.
dataset/clips/common_voice_yo_36917342.mp3,Báwo ní ẹ̀mí mẹ́fà ṣe bọ́ lásìkò ìṣẹ̀lẹ̀ náà?
dataset/clips/common_voice_yo_36917343.mp3,Alága ẹgbẹ́ òṣèlú ní ó wu àwọn ọmọ ẹgbẹ́ tó darapọ̀ mọ́ wọn ni.
dataset/clips/common_voice_yo_36917344.mp3,Mo jẹ́rìí pé Àdìsá á fi àgbà han àbúrò rẹ̀ kí n tó délé.
dataset/clips/common_voice_yo_36917345.mp3,Ìjọba Èkó ti fòfin de ọjà títà àti títọọrọ báárà lójú títì
dataset/clips/common_voice_yo_36917346.mp3,Wọ́n gé ẹsẹ̀ Adékúnlé nítorí pé ó ti ń jẹrà
dataset/clips/common_voice_yo_36917347.mp3,Iye owó fọ́ọ̀mù ìdìbò abẹ́lẹ́ sípò gómìnà ti pọ̀ jù.
dataset/clips/common_voice_yo_36917348.mp3,Bàbá olójú kan ni mo gbé ọjà mi fún lálẹ́ ọjọ́ yẹn
dataset/clips/common_voice_yo_36917364.mp3,Ìjì àti òjò tó rọ̀ ní ìlú Ìlọrin ba ọ̀pọ̀ dúkìá jẹ́.
dataset/clips/common_voice_yo_36917365.mp3,Àwọn ọba aláde kọ̀ọ̀kan ti ní kí Olúbàdàn yé fẹnu yẹpẹrẹ adé wọn.
dataset/clips/common_voice_yo_36917366.mp3,Túndé ló fi ọlọ́pàá gbé Alága Ìgbìmọ̀ aláṣẹ ní Ìlọrin.
dataset/clips/common_voice_yo_36917367.mp3,Àrá sán pa èèyàn mẹ́fà níbi ayẹyẹ ìgbéyàwó náà.
dataset/clips/common_voice_yo_36917368.mp3,Wo ìdí tí ìjọba ìpínlẹ́ Èkìtì ṣe fẹ́ kéde Kónílé-ó-gbélé tuntun.
dataset/clips/common_voice_yo_36917473.mp3,Àwọn agbẹjórò ní ìpínlẹ̀ ọ̀ṣun ní àwọn yóó kọṣẹ́ sílẹ̀ fún oṣù díẹ̀ ná.
dataset/clips/common_voice_yo_36917475.mp3,Ìmọ́tótó borí àrùn mọ́lẹ̀ bí ọyẹ ti ń borí oru.
dataset/clips/common_voice_yo_36917477.mp3,Wọ́n ti ní ètò ìlera ti di dandan ṣáájú eré bọ́ọ̀lù kankan.
dataset/clips/common_voice_yo_36917480.mp3,Àwọn ọmọ orílẹ̀-èdè yìí ti bèrè ìrànlọ́wọ́ láti ọ̀dọ̀ Olúbàdàn
dataset/clips/common_voice_yo_36917481.mp3,Àjọ ètò ìlera gbọ́dọ̀ máa polongo ọ̀nà àti gbé ní àláàfíà.
dataset/clips/common_voice_yo_36917499.mp3,Alága Káńsù náà ti kọ̀wé fi iṣẹ́ sílẹ̀.
dataset/clips/common_voice_yo_36917500.mp3,Àlùfáà di èrò ẹ̀wọ̀n nítorí ó fi ipá bá ọmọ ìjọ lòpọ̀.
dataset/clips/common_voice_yo_36917502.mp3,Olúgbọ́n ní ìjọba gbọdọ̀ sọ ẹni tó wà ní ìdí ọ̀rọ̀ náà.
dataset/clips/common_voice_yo_36917503.mp3,Akọ́mọlédè àti Àṣà ti bẹ̀rẹ̀ lórí amóhùnmáwòrán wa
dataset/clips/common_voice_yo_36917522.mp3,"Kò sí omi mímu, kò sì tún sí omi láti fi wẹ̀ náà."
dataset/clips/common_voice_yo_36917523.mp3,Níbi ìwọ́de tí wọn ń ṣe l‘Óṣogbo ni mo ti pàdé Ìyábọ̀ Ọbásanjọ́
dataset/clips/common_voice_yo_36917524.mp3,Yẹmí lè lo odindi ọjọ́ kan láti máa bá èèyàn sọ̀rọ̀ lórí ẹ̀rọ ìbánisọ̀rọ̀
dataset/clips/common_voice_yo_36917525.mp3,Inú mi dùn lati gbọ́ bí òwe Yoruba ṣe dùn lẹnu ọmọ yìí.
dataset/clips/common_voice_yo_36917526.mp3,Mo rántí pé mo fẹ́ràn láti maa já mọ́tò gbà nínú ọjà
dataset/clips/common_voice_yo_36917547.mp3,"Ìpínlẹ̀ Èkó, Ọ̀yọ́, ati Èkìtì fi òfin de ìwà fífi màálù jẹ oko."
dataset/clips/common_voice_yo_36917549.mp3,Ọmọ àlè ni àbí gbẹ̀yìn Àdìsá.
dataset/clips/common_voice_yo_36917551.mp3,Ìkọlù sàfihàn pé ààrẹ ń gbìyànjú láti sọ orílẹ́èdè yìí di aworo.
dataset/clips/common_voice_yo_36917579.mp3,"Ìjọba ìpínlẹ̀ Èkó, Ọ̀ṣun, àti Ọ̀yọ́ ti ké gbàjarè nípa oun tó ṣẹlẹ̀."
dataset/clips/common_voice_yo_36917580.mp3,Ṣèyí ni Gómìnà ìpínlẹ̀ Ọ̀yọ́ báyìí.
dataset/clips/common_voice_yo_36917582.mp3,Mo bèèrè pé irú èèyàn wo ni Fẹ́rànmi Fásùnlé jẹ́
dataset/clips/common_voice_yo_36917621.mp3,Mo pàdé olólùfẹ́ mi nílé ẹlòmíràn lọ́jọ́ àbámẹ́ta
dataset/clips/common_voice_yo_36917622.mp3,Ọwọ́ ọlọ́pàá ti tẹ àwọn afurasí ajínigbé méjì ní ìlú Èkó
dataset/clips/common_voice_yo_36917623.mp3,Ìròyìn sọ pé ó ṣiṣẹ́ olórin rí ó sì ta àlòkù àṣọ.
dataset/clips/common_voice_yo_36917624.mp3,Àwọn ọníṣẹ́ ọwọ́ wọ̀nyí ti gbowó iṣẹ́ wọn.
dataset/clips/common_voice_yo_36917625.mp3,Onírúurú ìbòmú ló wá fún àwọn àkẹ́kọ̀ọ́ tó fẹ́ wọlé padà.
dataset/clips/common_voice_yo_36917640.mp3,Fọláshadé Tinúbú ti di Ìyálóde ìlú Iréwọlédé àti Owódé
dataset/clips/common_voice_yo_36917641.mp3,Púpọ̀ èyí dá lórí pé ààrin gbùgbù Èkó ní iléèwé yí wà.
dataset/clips/common_voice_yo_36917642.mp3,Má fẹnu tẹ́mbẹ́lú èèyàn kan fún ohun tí wọ́n ṣe tàbí wọn kò ṣe.
dataset/clips/common_voice_yo_36917643.mp3,Wọ́n ti mú mi gba abẹ́rẹ́ àjẹsára kí n má baà kó àrùn kòró
dataset/clips/common_voice_yo_36917644.mp3,Ìbejì lẹ̀pọ̀ ní ilé ìwòsàn fasiti Ìlọrin.
dataset/clips/common_voice_yo_36917662.mp3,Oòni Adéyẹyè àti Olòrì rẹ̀ gbé Àrẹ̀mọ tuntun wọ ṣọ́ọ̀ṣì.
dataset/clips/common_voice_yo_36917663.mp3,Ìgbòho àti àwọ alájọ ṣómọ́lú ti bẹ̀rẹ̀ láti parí ìjà wọn
dataset/clips/common_voice_yo_36917665.mp3,Láti kékeré ní bàbá àti ìyá yín ti fẹ́ràn ara wọn gidi gan.
dataset/clips/common_voice_yo_36917667.mp3,Láti ìbẹ̀rẹ̀ ìsìn náà ni mo tí ń ṣàkíyèsí pé nǹkankan ṣe olùdarí ìsìn.
dataset/clips/common_voice_yo_36917683.mp3,Arẹwà ní owó ìdáǹdè ìjínigbé ni agbébọn fi ń ra ohun ìjà olóró.
dataset/clips/common_voice_yo_36917684.mp3,Ọ̀pọ̀ èèyàn jẹ́rìí pé Mùsùlùmí òdodo ni Ọlá.
dataset/clips/common_voice_yo_36917685.mp3,Jùmọ̀kẹ́ ti san mílíọ́nù méjì fún ẹni tó pèé lẹ́jọ́ nítorí ọ̀rọ̀ ọkọ rẹ̀
dataset/clips/common_voice_yo_36917686.mp3,Orò jẹ́ ọ̀kan lára àwọn òrìṣà ilè Yorùbá.
dataset/clips/common_voice_yo_36917703.mp3,Ṣùgbọ́n àwàdà ni ìgbésẹ̀ tí ìjọba lágbáyé gbé lóri ìṣẹ̀lẹ̀ yìí.
dataset/clips/common_voice_yo_36917704.mp3,Ìjọba ìlú Ìlọrin ti ṣetán látí má ṣèrántí agbábọ́ọ̀lù tó kú.
dataset/clips/common_voice_yo_36917705.mp3,Àwọn àwòrán ibi ìsìnkú Abíọ́lá ló jẹ́ kí a mọ òótọ́ nípa ikú rẹ̀.
dataset/clips/common_voice_yo_36917706.mp3,Ẹgbẹ́ wa kùnà láti wọlé ìbò gómìnà.
dataset/clips/common_voice_yo_36917707.mp3,Ọmọ ọ̀jọ̀gbọ́n ló padà di olóṣèlú ní orílẹ̀ èdè ńlá kan.
dataset/clips/common_voice_yo_36917723.mp3,Ṣé òtítọ́ ni pé Àkùngbá Àkókó ni fásitì náà wà
dataset/clips/common_voice_yo_36917724.mp3,Àwọn kan ń lépa ẹ̀mí Èyítáyò Jégédé kiri ní Òǹdó.
dataset/clips/common_voice_yo_36917725.mp3,Àwọn ọmọ Yorùbá lókè òkun ti wálé.
dataset/clips/common_voice_yo_36917726.mp3,Bàbá kan wà tí orúkọ ẹ̀ ń jẹ́ Ọlánrewájú Ọláyínká.
dataset/clips/common_voice_yo_36917727.mp3,Yẹ́túndé dárà lórí ètò ṣé o láyà lóri amúnùmáwòran lọ́jọ́ Ajẹ́.
dataset/clips/common_voice_yo_36917729.mp3,Ìgbòho àti ọ̀gá adájọ́ ti jọ wọ̀yáàjà ni ọ̀sẹ̀ tó kọjá
dataset/clips/common_voice_yo_36917730.mp3,Pátápátá ni ojú Babátúndé fọ́ nítorí ìjà àná.
dataset/clips/common_voice_yo_36917731.mp3,Wákàtí kan péré ni mo fi ń kàwé lójúmọ́.
dataset/clips/common_voice_yo_36917732.mp3,"Lẹyìn oṣù kẹfà tó dágbére fáyé, ìyàwó rẹ bí ìbejì."
dataset/clips/common_voice_yo_36917738.mp3,Àwọn olórí orílẹ̀èdè àgbáyé ṣèlérí dídẹ́kun gẹdú gígé nígbó.
dataset/clips/common_voice_yo_36917739.mp3,A kò nílò láti ti àwọn ilé ìwé nítorí àjàkálẹ̀ ààrùn.
dataset/clips/common_voice_yo_36917740.mp3,Ìṣe àti àṣà míràn tí àwọn olóṣèlú fi da gbogbo ètò náà rú nìyí.
dataset/clips/common_voice_yo_36917741.mp3,Òjó àti Ọlá ti sọ̀rọ̀ sókè báyìí.
dataset/clips/common_voice_yo_36917742.mp3,Àwọn agbófinró ya bo ilé onídájọ́ lánàá.
dataset/clips/common_voice_yo_36917748.mp3,Ìwádìí ṣì máa wà lórí ayédèrú ìròyìn ní ilẹ̀ yí fún ọdún kan.
dataset/clips/common_voice_yo_36917750.mp3,Ìkáyàsókè bá àwọn òṣìṣẹ́ nítorí àìmọ ohun tí yóò ṣẹlẹ̀.
dataset/clips/common_voice_yo_36917762.mp3,Ìjọba Èkó sọrọ̀ lórí ìgbìmọ̀ igbẹjọ́ lórí ìṣẹ̀lẹ̀ náà.
